customer_id,customer_name,email,signup_date,country,region,industry,acquisition_channel
CUST007490,Catherine Lee DDS,brockmartha@example.org,2025-01-09,india,Oklahoma,Education,Banner
CUST004832,Deanna Chapman,vjohnston@example.net,22-11-2024,Brazil,Georgia,Manufacturing,Affliate
CUST001610,Danielle Bell,tabithahill@example.com,2024-07-05,  United Kingdom  ,Delaware,Hospitality,Instagram
CUST002406,Edwin Rivera,nancy43@example.com,2024-12-29,UK,Virginia,Logistics,referral
CUST005748,Dominique Clark,sean29@example.org,2024-09-29,Singapore,Michigan,Media,Display Ads
CUST004661,Christopher Liu,xsimpson@example.com,09/16/2025,australia,Kentucky,Media,Display Ads
CUST009809,Brian Smith,elizabeth25@example.com,2024-07-25,United Arab Emirates,South Dakota,Education,display
CUST006943,Douglas Norris,kathleen29@example.net,2023-08-30,AUS,Vermont,Healthcare,EMAIL
CUST007846,Brian Anderson,jennifer84@example.net,2025-07-22,Australia,Oklahoma,Healthcare,referral
CUST006474,David Taylor,wlong@example.org,2026-02-01,France,,Real Estate,ORGANIC
CUST009950,Kristen Robertson,hsimmons@example.com,28 Oct 2024,India,,Media,REFERRAL
CUST005508,Hannah Howe,rwood@example.org,02/17/2025,india,,Finance,DISPLAY
CUST004195,Brandon Steele,twallace@example.com,05/05/2023,france,South Carolina,Hospitality,Partner
CUST004126,Daniel Ponce,christopher06@example.org,09/05/2023,DE,Idaho,Finance,referral
CUST007879,Adrienne Hickman ,,2024-06-08,France,Texas,Technology,Referral
CUST007445,James Hall,david36@example.org,2026-07-15,Canada,Alaska,Hospitality,Organic Search
CUST000769,Sara Ramirez,pfitzgerald@example.org,01/28/2024,brazil,Massachusetts,Real Estate,Email Marketing
CUST006234,Stephanie Rice,rodriguezzachary@example.net,,U.A.E,Texas,Retail,Organic Search
CUST006202,Jonathan Sharp,david65@example.org,2026-07-06,AUS,,Retail,organic
CUST003199,Christopher Hendricks,huntlisa@example.org,2026-06-09,SG,,,SEO
CUST007305,Stephen Guzman,diane11@example.com,09/08/2024,singapore,Maine,Hospitality,Partner
CUST005436,Sheila Garcia,toni32@example.org,11-01-2025,U.K.,,Education,referral
CUST003512,Adam Ramirez,yusandra@example.org,2023-06-09,Brazil,Rhode Island,Media,Organic Search
CUST001204,Darren Huynh,teresa86@example.org,,singapore,West Virginia,Manufacturing,Affliate
CUST003553,Melissa King,lindabradley@example.com,2026-03-18,BR,Idaho,Retail,Display Ads
CUST001505,Derek George,colton30@example.net,22-05-2025, India,Massachusetts,Retail,affiliate
CUST004881,Anthony Young,groberts@example.com,23 Oct 2025,United States,Louisiana,Media,E-mail
CUST005100,Mary Bender,joshuamullins@example.org,08-03-2023,australia,Florida,Real Estate,Referral
CUST000301,MELISSA JACKSON,kevin72@example.org,01 Jan 2023,France,Hawaii,Education,EMAIL
CUST000127,Carlos Ryan,alyssa42@example.com,2026-01-17,france,New Mexico,Manufacturing,Instagram
CUST006687,John Morrow,gabrielleharvey@example.org,30-07-2025,Canada,Wyoming,Finance,REFERRAL
CUST002561,Jennifer Cannon,vortiz@example.org,10/31/2024,Canada,Maine,Retail,Affiliate
CUST001674,Kyle Williams,kaylahardy@example.org,2023-08-17,UAE,Oregon,Finance,Banner
CUST005328,Amy Ford,tonifisher@example.net,07/07/2024,Brazil,Louisiana,Logistics,  SEO  
CUST003353,Deborah Thompson,sjones@example.net,,Germany,,Hospitality,Google Ads
CUST001860,Jessica Sharp,douglas31@example.net,2024-03-14,germany,,Healthcare,Display Ads
CUST001359,Penny Carter,alisonadams@example.net,09/20/2024,germany,Ohio,Real Estate,Banner
CUST006698,ELIZABETH YOUNG,kathleen46@example.net,2023-03-26,DE,,Education,Display
CUST002033,Kevin Ramos,dsims@example.net,2025-08-03,Canada,Mississippi,Manufacturing,Display Ads
CUST001444,Thomas Simmons,michael64@example.net,05/20/2025,CA ,Ohio,Real Estate,Affiliate
CUST003417,Brittany Welch ,,,IN,Maine,Technology,Social
CUST001625,Mariah Yang,kimberly27@example.org,2024-02-19,india,Michigan,Finance,Partner
CUST001662,Victor Williams,hrodgers@example.org,2024-12-04,india,North Carolina,Finance,Referral
CUST001608,  Lisa Chung  ,fischerdonald@example.com,2026-03-29,CA ,Hawaii,Manufacturing,Email
CUST005110,Scott Ramirez,tracy73@example.org,2025-10-09,France,Louisiana,,PAID SEARCH
CUST004062,BRITTANY RUSSO,avilacolin@example.org,04/30/2024,singapore,Nevada,Manufacturing,organic
CUST005797,Stephanie Riddle,jefferydiaz@example.com,2026-06-10,UAE,Montana,Retail,affiliate
CUST006932,Anthony Moore,brianachung@example.org,,singapore,,Healthcare,Partner
CUST002548,Scott Middleton,jeffreymccormick@example.org,2024-08-10,AUS,South Dakota,Education,Paid-Search
CUST004039,PATTY PUGH,kingjulie@example.com,2026-07-18,United Arab Emirates,Arizona,Manufacturing,social
CUST002276,Colleen Robbins,patricia88@example.org,05/29/2023,UK,Oklahoma,Healthcare,Paid Search
CUST007270,Amanda Alexander,danielle10@example.net,2024-01-31,BR,Illinois,Logistics,social
CUST004252,Mr. Christopher Johnson DVM,fmarshall@example.com,06/17/2023,United Kingdom,,Real Estate,social media
CUST003705,  Stephen Levy  ,nhardy@example.org,2024-01-19,United Kingdom,Illinois,,Organic Search
CUST004515,William Jones,daniel76@example.net,11-06-2023,United states,Utah,Real Estate,referral
CUST000663,Randy Griffin,davidanderson@example.org,03-07-2024,Singapore,Alabama,Hospitality,social
CUST007429,Brian Nguyen,janetbutler@example.com,11 Nov 2023,US,New Jersey,Real Estate,referral
CUST007234,Guy Rogers,sskinner@example.com,30-04-2023,Germany,Georgia,Logistics,PAID SEARCH
CUST001314,  Elizabeth Miller  ,ygardner@example.com,2025-02-16,Canada,Connecticut,Media,SEO
CUST003991,Christian Nguyen,rallen@example.com,15-03-2024,U.A.E,Maine,,DISPLAY
CUST000916,Hannah Terry,martinjessica@example.com,04/30/2026,IN,,Logistics,Paid-Search
CUST008098,Deborah Price,vbright@example.net,11/29/2025,germany,Georgia,Technology,Organic Search
CUST001010,Kathleen Marshall,jennifer87@example.net,2024-10-21,  Singapore  ,,Retail,DISPLAY
CUST006017,Margaret Cooper,adrian42@example.net,21 May 2023,brazil,Tennessee,Healthcare,organic
CUST000692,James Miller,mwhite@example.net,2026-06-08,US,South Dakota,,organic
CUST002658,Gina Morgan,,03/07/2024,United states,Oklahoma,,SEO
CUST003985,SHANNON BYRD,steeleandrew@example.org,01/01/2025,germany,,Healthcare,  organic  
CUST006391,Krystal Hill,fisherlorraine@example.org,11-05-2025,  U.A.E  ,Indiana,,EMAIL
CUST007719,Sylvia Steele,batkins@example.net,2025-05-27,UAE,,Technology,  Display Ads  
CUST006996,Peter Arnold,owenscody@example.org,22-01-2023,SG,Colorado,Finance,Organic Search
CUST008294,Matthew Baker,perkinsglenn@example.com,2024-11-04,United Arab Emirates,Delaware,Media,Affiliate
CUST004872,Gina Pollard,matthewmay@example.net,,france,Texas,Logistics,Banner
CUST007016,Carol Douglas,matthew34@example.com,2025-02-12,UK,Kentucky,Media,E-mail
CUST003488,Stephanie Smith,sloanemily@example.org,2023-03-24,France,Mississippi,Real Estate,  social  
CUST002141,Steven Parker ,,18-05-2025,FR,Mississippi,Media,social
CUST000904,  Richard Cameron  ,,2026-05-07,CA ,Massachusetts,Retail,affiliate
CUST006075,Pamela Black,garcialindsay@example.org,03/08/2024,  Singapore  ,,Manufacturing,  PPC  
CUST009139,Dana Vincent,laurenbrown@example.org,19-04-2023,United Kingdom,Arkansas,Finance,email
CUST005623,Dominic Benton,dana58@example.net,2024-04-20,IN,Louisiana,Healthcare,PPC
CUST006262,Daniel Lewis,iwebb@example.net,2026-03-27,Canada,Wyoming,Logistics,Referal
CUST008659,Amanda Ortiz,fletcherbailey@example.net,15-02-2026,United Kingdom,Oregon,Manufacturing,EMAIL
CUST007913,Sarah Barber,ifrench@example.com,2024-03-04,india,Nebraska,Retail,SEO
CUST009998,Chris Hubbard,robertmendez@example.org,2025-10-02,Brazil,,Education,Referal
CUST008891,James Carter,cassandrapark@example.com,03/03/2026,england,Utah,Technology,Display Ads
CUST005309,James Henson,gcastaneda@example.net,24-01-2024,Canada,North Dakota,Real Estate,AFFILIATE
CUST002012,Becky Garcia,shannon09@example.org,2023-11-03,DE,North Carolina,Finance,SEO
CUST006333,  Jeffrey Thomas  ,villanuevatodd@example.org,23-02-2025,singapore,Massachusetts,Hospitality,EMAIL
CUST000580,Angela Huynh,pparker@example.net,2023-08-04,USA,Maine,Technology,Referal
CUST008120,Joshua Kerr,zdavis@example.net,11/22/2024,France,South Dakota,Healthcare,social media
CUST006271,Kristy Norris,roserhonda@example.net,2024-08-26,singapore,South Carolina,Hospitality,Referal
CUST005045,Matthew Merritt,kathrynjohnson@example.org,2023-02-15,Germany,Montana,Education,ORGANIC
CUST005406,Kenneth Mitchell,njohnson@example.com,,United Kingdom,Utah,Media,DISPLAY
CUST002050,Parker Vasquez,hpowell@example.com,2024-02-10,Singapore,New Mexico,Hospitality,ORGANIC
CUST003873,Jacqueline Richardson,mario36@example.org,,SG,Oregon,Real Estate,DISPLAY
CUST009107,Christopher Cain,matthewbond@example.com,17-04-2024,Singapore,,Media,Social
CUST009898,Sandra Adams,clarkmichael@example.net,03/25/2025,  U.A.E  ,Mississippi,Education,Banner
CUST007699,Julie Lane,jason52@example.com,15 Sep 2025,Singapore,Ohio,Logistics,AFFILIATE
CUST007870,Joshua Bright,bradley14@example.com,2023-12-03,United Kingdom,Wyoming,Finance,display
CUST008636,JAMES MORRIS,wesleycox@example.com,,france,Minnesota,Media,Display
CUST001729,Dylan Young,alara@example.com,10/11/2023,  brazil  ,Alabama,Real Estate,affiliate
CUST008404,Kyle Wallace,garciajason@example.net,2026-06-14,singapore,South Carolina,Real Estate,Display
CUST004801,Michael Kelly,rose86@example.com,2024-09-20,canada,Utah,Retail,Email
CUST000741,James Norris,imartinez@example.com,04/27/2026,brazil,Michigan,Healthcare,Partner
CUST003621,Jose Butler,carlos85@example.com,19-05-2023,Canada,Connecticut,Technology,Paid Search
CUST008703,Samantha Brock,colleenjackson@example.net,2026-05-20,INDIA,,Retail,PPC
CUST003522,Thomas Hale,riverasylvia@example.com,2026-04-07,US,Ohio,,Affiliate
CUST002079,Brandon Carter,murphymark@example.org,09/11/2023, India,Indiana,Technology,  paid search  
CUST000817,Bryan King,turneralex@example.org,27 Sep 2023,australia,Delaware,,email
CUST008525,Dawn Miller,tracyhorton@example.org,06/28/2024,france,Minnesota,Education,Email Marketing
CUST004925,Michael Garza,scottthomas@example.com,2025-01-19,AUS,California,Finance,Paid Search
CUST001247,Cheryl Newman,solisbecky@example.org,06/02/2026,canada,,Healthcare,ORGANIC
CUST005258,Joseph Patterson,colson@example.com,28-10-2023,france,Nevada,Media,Email
CUST006154,Julia Hernandez,mark41@example.com,2024-02-01,United Kingdom,Pennsylvania,Technology,Email
CUST007736,Lisa Williamson,wolflisa@example.org,2025-08-26,INDIA,Alaska,,Display Ads
CUST001178,Terri White,andrew22@example.com,2024-03-29,AUS,,Manufacturing,  referral  
CUST008353,Steven Mccoy,garywalker@example.com,10-08-2025,  UK  ,Missouri,,ORGANIC
CUST000309,Matthew Espinoza,mjones@example.com,2023-05-03,INDIA,Pennsylvania,Hospitality,  display  
CUST003135,Lisa Silva,jonathanwiley@example.org,,Singapore,California,Education,PAID SEARCH
CUST009666,Andrew Stone,ffoster@example.org,11/06/2024,United States,Arkansas,Manufacturing,email
CUST002243,Steven Williams,qcompton@example.com,25-02-2023,United Kingdom,Nevada,,Organic
CUST007205,Donna Little,shaungarcia@example.org,10-06-2023,singapore,Missouri,Hospitality,PAID SEARCH
CUST009754,Erica Wilson,alan62@example.org,2026-05-06,Australia,Louisiana,Technology,display
CUST003869,Stephen Hampton,johnsonemily@example.org,,U.K.,Mississippi,Manufacturing,Instagram
CUST006823,Natalie Reynolds,patrick66@example.com,2024-01-22,Germany,Montana,Media,Referral
CUST007494,Donald Martinez,margaret97@example.net,2026-07-14,FR,,,Email Marketing
CUST005483,  Karina Johnson  ,elizabeth51@example.org,08-05-2023,UK,Iowa,Retail,SEO
CUST003747,Shannon Wheeler,vgarcia@example.net,2024-04-07,Australia,Montana,Media,ORGANIC
CUST003342,Scott Sullivan,greendavid@example.net,2026-03-22,germany,North Dakota,Retail,referral
CUST009497,Hunter Duffy,sydneyfrost@example.net,12-08-2025,france,Virginia,Media,email
CUST006941,Kevin Brown,gphillips@example.net,27-12-2024,australia,,Manufacturing,affiliate
CUST002893,Marissa Green,pkennedy@example.net,2023-06-12,FR,,Logistics,Referal
CUST006756,Joshua Harris,joshuaponce@example.com,2023-12-30,england,North Carolina,Logistics,SEO
CUST007904,Randy Decker,zjohnson@example.com,2024-10-03,canada,California,,Instagram
CUST005345,Thomas Nunez,bruce53@example.com,2024-12-18,Singapore,New York,Technology,Paid Search
CUST006711,Sarah Palmer,jessica04@example.com,07 Jan 2026,Germany,Arizona,Retail,Display
CUST008901,Ashley Barrera MD,danielmorse@example.net,2023-02-07,India,North Carolina,Healthcare,Referral
CUST002464,Elizabeth Smith PhD,schmidtjose@example.net,2025-07-09,Singapore,Arkansas,Real Estate,Email Marketing
CUST000972,Kimberly Cobb,ryanpatricia@example.net,04/02/2023,canada,New Hampshire,Logistics,Paid-Search
CUST008965,Steven Baker,smorgan@example.com,2026-03-07,USA,Arizona,Media,display
CUST000658,Teresa Horton,phillipmorris@example.org,2024-03-18,singapore,Idaho,Hospitality,Facebook Ads
CUST007017,Melanie Pitts ,,30-05-2023,INDIA,North Carolina,,Organic Search
CUST001587,Mr. Mario Stout III,anthony05@example.org,23-07-2024,United Kingdom,New Mexico,Media,Affliate
CUST006216,Judith Miranda,millerpatricia@example.com,19-02-2026,Singapore,Kansas,Hospitality,AFFILIATE
CUST006374,Lisa Wilson,ugriffin@example.com,2026-06-15,UAE,Mississippi,Retail,Organic
CUST008916,Willie Brennan,alvaradoedwin@example.org,2025-02-20,United states,Arizona,Technology,referral
CUST008149,Angela Sanchez,jasonwhite@example.org,2023-09-14,United Arab Emirates,,Technology,Display Ads
CUST001241,Lisa Jenkins,nbrady@example.net,2023-05-12,UK,Connecticut,Hospitality,Referral
CUST005787,Mark Washington,mariahill@example.org,12 Oct 2024,Canada,Louisiana,Technology,Instagram
CUST004347,  Jeffrey Watson  ,robinsontimothy@example.net,15-04-2024,france,California,Finance,AFFILIATE
CUST009005,  Stephanie Craig  ,melissa62@example.net,2024-11-24,France,Kansas,Logistics,email
CUST001657,Kristine Park,psherman@example.org,2025-05-28,england,Maine,Hospitality,Affliate
CUST006550,Brian Rodriguez,kmosley@example.com,2023-09-10,france,North Carolina,Media,organic
CUST003533,Kenneth Phillips,joseph03@example.net,2024-06-11,U.A.E,Alabama,Education,paid search
CUST001293,Desiree Andrade,gmyers@example.org,,United States,Washington,Media,Display Ads
CUST006114,Anita Baker,xrivera@example.org,26 Dec 2023,Singapore,Wyoming,,  Partner  
CUST004086,Scott Scott,zsmith@example.com,2025-02-05,australia,,Finance,Partner
CUST001054,Jeffrey Sanchez,brownnicholas@example.com,2023-09-01,singapore,Illinois,Manufacturing,Display
CUST008285,Shelley Newman,,12 Apr 2026,AUS,,Logistics,Referal
CUST009006,Brooke Li,mbrown@example.com,2024-10-14,U.A.E,,Education,paid search
CUST007443,Sharon Velez,,2025-06-19,germany,Oregon,Retail,Facebook Ads
CUST008761,Robert Miller,tracey72@example.com,2024-12-31,Singapore,,Retail,organic
CUST004767,Eduardo Weber,samuel08@example.net,07/14/2026,singapore,Idaho,Finance,social
CUST003807,Amber Rodriguez,anthony20@example.com,04/20/2026,SG,Arkansas,Real Estate,  Google Ads  
CUST009241,Christopher Brown,robertgarcia@example.net,2023-03-18,  SG  ,,Hospitality,Banner
CUST008133,Crystal Caldwell,gina58@example.net,09/16/2025,FR,Wyoming,Technology,E-mail
CUST007839,Benjamin Flowers,baxtercory@example.com,2023-07-01,Australia,Nebraska,Education,REFERRAL
CUST008032,Vanessa Patton,hgarza@example.net,08/02/2024,  United Arab Emirates  ,Michigan,Retail,Display Ads
CUST007177,Curtis Newman,sean96@example.org,30-10-2024,BR,Wyoming,Media,Email
CUST009524,NOAH MAXWELL,mayspaul@example.net,13-04-2026,DE,New Hampshire,Retail,social
CUST002511,Jamie Cobb,darrylkent@example.net,03/22/2025,france,Rhode Island,Logistics,Referal
CUST009757,Carolyn Smith,stevenwillis@example.net,,France,Pennsylvania,Technology,SEO
CUST009390,Robert Zuniga,warnercrystal@example.org,2025-08-24,UK,Iowa,Technology,display
CUST006810,Kimberly Burns,vdaugherty@example.net,07/02/2024,U.K.,South Dakota,Hospitality,Display
CUST008658,Stacy Meyers,zknight@example.com,2023-05-31, India,Georgia,Technology,paid search
CUST000823,Darren Rodriguez,david18@example.org,2024-02-19,Canada,New York,Technology,ORGANIC
CUST003839,Michael Cole,john03@example.com,2023-11-20,United States,Utah,Media,Google Ads
CUST004646,Stephen Clark,austinlinda@example.net,2023-11-10,India,Kentucky,Technology,affiliate
CUST009738,Madison Holt DVM,deborahscott@example.org,04-03-2023,  UAE  ,Rhode Island,Logistics,affiliate
CUST003217,Margaret Mills,fhoffman@example.com,2025-05-22,U.A.E,,Hospitality,Affiliate
CUST000900,Michelle Arias,robertssamuel@example.com,2024-12-16,US,Maryland,Media,Email Marketing
CUST005923,  Donald Miller  ,jamescrawford@example.net,2023-06-29,U.K.,Connecticut,Manufacturing,REFERRAL
CUST009197,Ethan Campbell,ortizbrian@example.net,2026-06-20,  UAE  ,Massachusetts,Technology,Social
CUST008589,Timothy Weaver,simmonsjennifer@example.net,2023-11-09,UAE,Nebraska,Real Estate,affiliate
CUST005700,  Laura Brown  ,fowlerjason@example.org,2023-08-06,germany,Louisiana,Hospitality,referral
CUST008781,Patrick Pierce,emorris@example.net,2025-04-06,UAE,Iowa,Technology,Facebook Ads
CUST000243,Shirley Alvarez,katelynmitchell@example.com,07/29/2026,CA ,Tennessee,Logistics,referral
CUST006037,  Tyler Wood  ,joerobbins@example.org,05/05/2024,  Brazil  ,,Real Estate,Organic
CUST003161,Alfred Montes,nicholasscott@example.net,2024-03-26,US,Ohio,Retail,Organic Search
CUST000102,Robin Pierce,qmiller@example.com,19-05-2025,United states,Delaware,Hospitality,  referral  
CUST004458,Heather Chavez,qjones@example.com,01/06/2023,Brazil,Delaware,Finance,social media
CUST008197,John Kelly,armstrongdavid@example.com,29-02-2024,brazil,New Mexico,Technology,Affiliate
CUST009038,Rita Gonzalez,wattskathleen@example.org,29 Nov 2025,Singapore,Nevada,Finance,Display
CUST003994,Jose Robinson,hernandezmelissa@example.org,09/04/2024,United Arab Emirates,Texas,,ORGANIC
CUST006356,Megan Olson,garcialance@example.org,2023-05-01,Germany,Delaware,Technology,Affiliate
CUST005364,Christopher Walsh,whitekyle@example.org,2024-01-27,US,Connecticut,Finance,SEO
CUST001523,Larry Rivera,johnbowen@example.org,10/09/2024,IN,Alabama,Manufacturing,  ORGANIC  
CUST006830,Amber Smith,carmen18@example.com,2024-11-22,SG,Hawaii,Real Estate,Paid-Search
CUST001160,Erin Figueroa,julia98@example.net,2023-08-04,france,Mississippi,Healthcare,DISPLAY
CUST002694,Erin Nash,xlynn@example.org,2026-05-22,UK,,Healthcare,referral
CUST005450,Kimberly Aguilar,yatesjanet@example.net,25-02-2024, India,Wyoming,Logistics,Referral
CUST002261,Trevor Stevens,margaretramirez@example.com,,CA ,Idaho,Technology,REFERRAL
CUST005077,Brandon Williams,jamessmith@example.com,2024-09-21,Australia,Colorado,Real Estate,SEO
CUST006098,Steven Chavez,bakerevelyn@example.org,16-01-2025,canada,New Mexico,Technology,PPC
CUST006178,Patricia Taylor,shannon53@example.com,2026-01-24,UK,Nevada,Finance,Referal
CUST003046,Raymond Johnson,pparsons@example.net,2024-06-06,england,Rhode Island,Technology,SOCIAL
